"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Kidney","OG_0006746",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","YWHAG","taeGut_geneID"
"Kidney","OG_0006748",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","YWHAH","taeGut_geneID"
"Kidney","OG_0006765",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PLA2G7","taeGut_geneID"
"Kidney","OG_0006769",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","MICAL3","parsed_from_gene_id"
"Kidney","OG_0006773",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HEG1","taeGut_geneID"
"Kidney","OG_0006774",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","KANK4","taeGut_geneID"
"Kidney","OG_0006780",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MYOM2","taeGut_geneID"
"Kidney","OG_0006781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ENPEP","taeGut_geneID"
"Kidney","OG_0006812",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TP53BP2","galGal_geneID"
"Kidney","OG_0006815",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MRC2","taeGut_geneID"
"Kidney","OG_0006819",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100231534","taeGut_geneID"
"Kidney","OG_0006835",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ACBD5","taeGut_geneID"
"Kidney","OG_0006841",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MAFF","taeGut_geneID"
"Kidney","OG_0006868",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","GLI1","taeGut_geneID"
"Kidney","OG_0006872",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ABL1","taeGut_geneID"
"Kidney","OG_0006887",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CARNMT1","galGal_geneID"
"Kidney","OG_0006917",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HERPUD1","taeGut_geneID"
"Kidney","OG_0006918",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HERPUD2","taeGut_geneID"
"Kidney","OG_0006925",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","UQCRC2","taeGut_geneID"
"Kidney","OG_0006926",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PMPCA","taeGut_geneID"
"Kidney","OG_0006927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","UQCRC1","taeGut_geneID"
"Kidney","OG_0006936",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CCNYL1","taeGut_geneID"
"Kidney","OG_0006972",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ANKRD34B","taeGut_geneID"
"Kidney","OG_0006978",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LMO2","taeGut_geneID"
"Kidney","OG_0007035",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FAR1","taeGut_geneID"
"Kidney","OG_0007074",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RBBP8","taeGut_geneID"
"Kidney","OG_0007120",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","RCAN2","taeGut_geneID"
"Kidney","OG_0007133",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MDH2","taeGut_geneID"
"Kidney","OG_0007137",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LDHB","taeGut_geneID"
"Kidney","OG_0007193",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","IRX3","taeGut_geneID"
"Kidney","OG_0007250",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EEIG1","taeGut_geneID"
"Kidney","OG_0007273",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TTC13","taeGut_geneID"
"Kidney","OG_0007290",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MTO1","taeGut_geneID"
"Kidney","OG_0007302",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HOXB5","taeGut_geneID"
"Kidney","OG_0007309",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100220453","taeGut_geneID"
"Kidney","OG_0007400",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PLBD2","taeGut_geneID"
"Kidney","OG_0007401",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PLBD1","taeGut_geneID"
"Kidney","OG_0007414",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","GOLGA4","taeGut_geneID"
"Kidney","OG_0007437",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CCN1","taeGut_geneID"
"Kidney","OG_0007444",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CNR1","taeGut_geneID"
"Kidney","OG_0007461",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","KHDRBS3","taeGut_geneID"
"Kidney","OG_0007519",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","XPO6","taeGut_geneID"
"Kidney","OG_0007520",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","INO80","taeGut_geneID"
"Kidney","OG_0007555",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TNFRSF11A","taeGut_geneID"
"Kidney","OG_0007690",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","ATP1B3","taeGut_geneID"
"Kidney","OG_0007702",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TBC1D5","parsed_from_gene_id"
"Kidney","OG_0007715",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","DDX1","taeGut_geneID"
"Kidney","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","NUP155","taeGut_geneID"
"Kidney","OG_0007748",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GPR156","taeGut_geneID"
"Kidney","OG_0007753",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","E2F7","taeGut_geneID"
"Kidney","OG_0007756",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","GAS6","taeGut_geneID"
"Kidney","OG_0007762",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PKNOX1","taeGut_geneID"
"Kidney","OG_0007828",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","GALK1","taeGut_geneID"
"Kidney","OG_0007839",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SLC27A6","taeGut_geneID"
"Kidney","OG_0007851",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SQOR","taeGut_geneID"
"Kidney","OG_0007877",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100231426","taeGut_geneID"
"Kidney","OG_0007879",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CERKL","galGal_geneID"
"Kidney","OG_0007882",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","VIM","taeGut_geneID"
"Kidney","OG_0007885",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ADRA1D","taeGut_geneID"
"Kidney","OG_0007887",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","GALNT2","galGal_geneID"
"Kidney","OG_0007897",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HTRA3","taeGut_geneID"
"Kidney","OG_0007906",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MYL9","taeGut_geneID"
"Kidney","OG_0007944",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","HMGCS2","taeGut_geneID"
"Kidney","OG_0007950",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PTGS2","taeGut_geneID"
"Kidney","OG_0007957",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","WSB2","taeGut_geneID"
"Kidney","OG_0007964",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","F2RL2","taeGut_geneID"
"Kidney","OG_0007966",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","VEZF1","galGal_geneID"
"Kidney","OG_0007971",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","XKR6","taeGut_geneID"
"Kidney","OG_0008008",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","BICC1","taeGut_geneID"
"Kidney","OG_0008020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","NRDE2","taeGut_geneID"
"Kidney","OG_0008037",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LONP1","taeGut_geneID"
"Kidney","OG_0008064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PDGFRA","taeGut_geneID"
"Kidney","OG_0008065",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PDGFRB","taeGut_geneID"
"Kidney","OG_0008067",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","CSF1R","taeGut_geneID"
"Kidney","OG_0008069",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","FLT1","parsed_from_gene_id"
"Kidney","OG_0008071",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","KDR","taeGut_geneID"
"Kidney","OG_0008074",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MYT1","taeGut_geneID"
"Kidney","OG_0008084",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HERC2","parsed_from_gene_id"
"Kidney","OG_0008088",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","IGFBP5","taeGut_geneID"
"Kidney","OG_0008097",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PKP1","taeGut_geneID"
"Kidney","OG_0008129",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","DCDC2","taeGut_geneID"
"Kidney","OG_0008184",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","EXOC3L1","taeGut_geneID"
"Kidney","OG_0008206",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","DDO","taeGut_geneID"
"Kidney","OG_0008224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_36286","parsed_from_gene_id"
"Kidney","OG_0008237",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ARHGAP31","taeGut_geneID"
"Kidney","OG_0008278",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","UBE2O","galGal_geneID"
"Kidney","OG_0008320",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","TOPAZ1","taeGut_geneID"
"Kidney","OG_0008323",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TINAGL1","galGal_geneID"
"Kidney","OG_0008351",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ACE2","taeGut_geneID"
"Kidney","OG_0008375",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZRANB1","taeGut_geneID"
"Kidney","OG_0008392",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PDIA3","taeGut_geneID"
"Kidney","OG_0008439",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TRAK1","taeGut_geneID"
"Kidney","OG_0008442",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","IGSF9","galGal_geneID"
"Kidney","OG_0008478",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ANTXR2","taeGut_geneID"
"Kidney","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","INPP5F","taeGut_geneID"
"Kidney","OG_0008503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","DIRAS3","taeGut_geneID"
"Kidney","OG_0008524",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LGMN","taeGut_geneID"
"Kidney","OG_0008537",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ERMP1","galGal_geneID"
"Kidney","OG_0008539",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CYB5R4","taeGut_geneID"
"Kidney","OG_0008580",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CHN1","galGal_geneID"
"Kidney","OG_0008589",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DBNDD2","taeGut_geneID"
"Kidney","OG_0008603",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","EDNRB2","galGal_geneID"
"Kidney","OG_0008685",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","IL17RA","taeGut_geneID"
"Kidney","OG_0008687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","AFTPH","taeGut_geneID"
"Kidney","OG_0008688",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PGAP1","taeGut_geneID"
"Kidney","OG_0008724",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","INTS13","taeGut_geneID"
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NHERF4","taeGut_geneID"
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CAPRIN1","taeGut_geneID"
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PDIK1L","taeGut_geneID"
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PTPN23","taeGut_geneID"
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CDS2","galGal_geneID"
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","EDC4","taeGut_geneID"
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","AKAP1","taeGut_geneID"
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","IRF2BP2","taeGut_geneID"
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ADAP2","taeGut_geneID"
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ADAP1","taeGut_geneID"
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TCTN1","taeGut_geneID"
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SGPP1","taeGut_geneID"
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PIM3","taeGut_geneID"
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SPRY1","taeGut_geneID"
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","stringtie_mRNA_60230","parsed_from_gene_id"
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","KCNS3","taeGut_geneID"
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","XPO4","taeGut_geneID"
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GNPDA2","taeGut_geneID"
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","HOXB4","taeGut_geneID"
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","IRF6","taeGut_geneID"
"Kidney","OG_0009178",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100230113","taeGut_geneID"
"Kidney","OG_0009183",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TTLL11","taeGut_geneID"
"Kidney","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CAB39","taeGut_geneID"
"Kidney","OG_0009231",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NMNAT2","taeGut_geneID"
"Kidney","OG_0009279",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","JC1","parsed_from_gene_id"
"Kidney","OG_0009280",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GJC2","taeGut_geneID"
"Kidney","OG_0009301",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ITGA4","taeGut_geneID"
"Kidney","OG_0009309",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC421106","galGal_geneID"
"Kidney","OG_0009370",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","Extl2","parsed_from_gene_id"
"Kidney","OG_0009411",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","BCL2L13","taeGut_geneID"
"Kidney","OG_0009420",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","TOB1","taeGut_geneID"
"Kidney","OG_0009423",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","BTG1","taeGut_geneID"
"Kidney","OG_0009424",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","BTG2","taeGut_geneID"
"Kidney","OG_0009430",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GGT7","taeGut_geneID"
"Kidney","OG_0009452",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PIK3R4","galGal_geneID"
"Kidney","OG_0009453",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CHDH","taeGut_geneID"
"Kidney","OG_0009459",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ATP6V1A","taeGut_geneID"
"Kidney","OG_0009464",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","DERL2","taeGut_geneID"
"Kidney","OG_0009515",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PRDX1","taeGut_geneID"
"Kidney","OG_0009546",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HAUS6","taeGut_geneID"
"Kidney","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MISP","taeGut_geneID"
"Kidney","OG_0009558",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MMRN2","taeGut_geneID"
"Kidney","OG_0009573",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ZNF366","taeGut_geneID"
"Kidney","OG_0009574",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","TSKU","taeGut_geneID"
"Kidney","OG_0009618",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","KCTD3","taeGut_geneID"
"Kidney","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","POLR1A","taeGut_geneID"
"Kidney","OG_0009638",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TEKT2","taeGut_geneID"
"Kidney","OG_0009660",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TFRC","taeGut_geneID"
"Kidney","OG_0009663",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PIGR","taeGut_geneID"
"Kidney","OG_0009670",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZNF217","taeGut_geneID"
"Kidney","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ETS2","taeGut_geneID"
"Kidney","OG_0009690",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ETS1","galGal_geneID"
"Kidney","OG_0009697",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GPR146","taeGut_geneID"
"Kidney","OG_0009719",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","STK17B","taeGut_geneID"
"Kidney","OG_0009724",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LMAN2","taeGut_geneID"
"Kidney","OG_0009743",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PLAA","taeGut_geneID"
"Kidney","OG_0009747",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MYBBP1A","taeGut_geneID"
"Kidney","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","YPEL5","taeGut_geneID"
"Kidney","OG_0009761",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","UBE2D1","galGal_geneID"
"Kidney","OG_0009770",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC115495610","taeGut_geneID"
"Kidney","OG_0009783",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC105759175","taeGut_geneID"
"Kidney","OG_0009810",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GABPB1","taeGut_geneID"
"Kidney","OG_0009838",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZC4H2","taeGut_geneID"
"Kidney","OG_0009906",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MAVS","taeGut_geneID"
"Kidney","OG_0009910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ENG","taeGut_geneID"
"Kidney","OG_0009920",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","RAMP3","taeGut_geneID"
"Kidney","OG_0009923",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ELK3","taeGut_geneID"
"Kidney","OG_0009935",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","IL6ST","taeGut_geneID"
"Kidney","OG_0009943",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TAGLN2","taeGut_geneID"
"Kidney","OG_0009949",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TAGLN","taeGut_geneID"
"Kidney","OG_0009958",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","ITPRIP","taeGut_geneID"
"Kidney","OG_0009966",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","SYT12","taeGut_geneID"
"Kidney","OG_0009967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","TIMP3","taeGut_geneID"
"Kidney","OG_0009976",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GLE1","taeGut_geneID"
"Kidney","OG_0009979",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ATR","taeGut_geneID"
"Kidney","OG_0009985",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","MGAT3","taeGut_geneID"
"Kidney","OG_0009991",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","FBXL7","taeGut_geneID"
"Kidney","OG_0009994",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","HGS","taeGut_geneID"
"Kidney","OG_0010000",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","SEC63","taeGut_geneID"
"Kidney","OG_0010007",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","COPA","taeGut_geneID"
"Kidney","OG_0010010",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","UTP20","parsed_from_gene_id"
"Kidney","OG_0010052",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LRRC3B","parsed_from_gene_id"
"Kidney","OG_0010080",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","C2CD4C","taeGut_geneID"
"Kidney","OG_0010175",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","CCNT1","taeGut_geneID"
"Kidney","OG_0010208",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MED16","taeGut_geneID"
"Kidney","OG_0010213",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CRIM1","parsed_from_gene_id"
"Kidney","OG_0010221",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","MTCH2","taeGut_geneID"
"Kidney","OG_0010237",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","FLII","taeGut_geneID"
"Kidney","OG_0010266",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DPEP1","taeGut_geneID"
"Kidney","OG_0010275",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PRMT9","taeGut_geneID"
"Kidney","OG_0010323",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PCDH12","taeGut_geneID"
"Kidney","OG_0010345",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C9","taeGut_geneID"
"Kidney","OG_0010370",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","WDFY1","taeGut_geneID"
"Kidney","OG_0010377",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HP1BP3","taeGut_geneID"
"Kidney","OG_0010400",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PHOSPHO1","taeGut_geneID"
"Kidney","OG_0010412",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CACTIN","taeGut_geneID"
"Kidney","OG_0010434",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_4672","parsed_from_gene_id"
"Kidney","OG_0010443",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MMUT","taeGut_geneID"
"Kidney","OG_0010456",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PEDS1","taeGut_geneID"
"Kidney","OG_0010525",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM38B","taeGut_geneID"
"Kidney","OG_0010532",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TENT2","taeGut_geneID"
"Kidney","OG_0010555",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","STAM","taeGut_geneID"
"Kidney","OG_0010562",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LITAF","taeGut_geneID"
"Kidney","OG_0010589",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ABAT","galGal_geneID"
"Kidney","OG_0010590",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ABAT","taeGut_geneID"
"Kidney","OG_0010632",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PAX3","taeGut_geneID"
"Kidney","OG_0010672",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SRF","taeGut_geneID"
"Kidney","OG_0010674",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DIPK1B","taeGut_geneID"
"Kidney","OG_0010713",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","EHD4","taeGut_geneID"
"Kidney","OG_0010809",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","FAM168B","taeGut_geneID"
"Kidney","OG_0010822",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FAM222A","taeGut_geneID"
"Kidney","OG_0010891",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","HCCS","taeGut_geneID"
"Kidney","OG_0010892",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","RWDD3","taeGut_geneID"
